,Close price,Mean_10days,Std_10days,Var_10days,label_10days
1061,1.403169,1.336639,0.068433,0.004683,medium
1062,1.346719,1.336639,0.068433,0.004683,medium
1063,1.266078,1.336639,0.068433,0.004683,medium
1064,1.29027,1.336639,0.068433,0.004683,medium
1065,1.423329,1.336639,0.068433,0.004683,medium
1066,1.38704,1.336639,0.068433,0.004683,medium
1067,1.298334,1.336639,0.068433,0.004683,medium
1068,1.298334,1.336639,0.068433,0.004683,medium
1069,1.221724,1.336639,0.068433,0.004683,medium
1070,1.258013,1.264465,0.073229,0.005362,medium
1071,1.314463,1.264465,0.073229,0.005362,medium
1072,1.217692,1.264465,0.073229,0.005362,medium
1073,1.1935,1.264465,0.073229,0.005362,medium
1074,1.1935,1.264465,0.073229,0.005362,medium
1075,1.197532,1.264465,0.073229,0.005362,medium
1076,1.245917,1.264465,0.073229,0.005362,medium
1077,1.262045,1.264465,0.073229,0.005362,medium
1078,1.322527,1.264465,0.073229,0.005362,medium
1079,1.439457,1.264465,0.073229,0.005362,medium
1080,1.435426,1.308414,0.065941,0.004348,medium
1081,1.383008,1.308414,0.065941,0.004348,medium
1082,1.374944,1.308414,0.065941,0.004348,medium
1083,1.294302,1.308414,0.065941,0.004348,medium
1084,1.302366,1.308414,0.065941,0.004348,medium
1085,1.229789,1.308414,0.065941,0.004348,medium
1086,1.249949,1.308414,0.065941,0.004348,medium
1087,1.306398,1.308414,0.065941,0.004348,medium
1088,1.282206,1.308414,0.065941,0.004348,medium
1089,1.225756,1.308414,0.065941,0.004348,medium
1090,1.1935,1.173541,0.054712,0.002993,medium
1091,1.221724,1.173541,0.054712,0.002993,medium
1092,1.21366,1.173541,0.054712,0.002993,medium
1093,1.1935,1.173541,0.054712,0.002993,medium
1094,1.245917,1.173541,0.054712,0.002993,medium
1095,1.205596,1.173541,0.054712,0.002993,medium
1096,1.163256,1.173541,0.054712,0.002993,medium
1097,1.133018,1.173541,0.054712,0.002993,medium
1098,1.064473,1.173541,0.054712,0.002993,medium
1099,1.100762,1.173541,0.054712,0.002993,medium
1100,1.076569,0.976976,0.061071,0.00373,medium
1101,1.09673,0.976976,0.061071,0.00373,medium
1102,0.923349,0.976976,0.061071,0.00373,medium
1103,0.923349,0.976976,0.061071,0.00373,medium
1104,0.971735,0.976976,0.061071,0.00373,medium
1105,0.979799,0.976976,0.061071,0.00373,medium
1106,0.991895,0.976976,0.061071,0.00373,medium
1107,0.967702,0.976976,0.061071,0.00373,medium
1108,0.931414,0.976976,0.061071,0.00373,medium
1109,0.907221,0.976976,0.061071,0.00373,medium
1110,0.919317,0.940284,0.02258,0.00051,medium
1111,0.903189,0.940284,0.02258,0.00051,medium
1112,0.927382,0.940284,0.02258,0.00051,medium
1113,0.907221,0.940284,0.02258,0.00051,medium
1114,0.967702,0.940284,0.02258,0.00051,medium
1115,0.947542,0.940284,0.02258,0.00051,medium
1116,0.955606,0.940284,0.02258,0.00051,medium
1117,0.955606,0.940284,0.02258,0.00051,medium
1118,0.959638,0.940284,0.02258,0.00051,medium
1119,0.959638,0.940284,0.02258,0.00051,medium
1120,1.056408,1.091891,0.030484,0.000929,medium
1121,1.100762,1.091891,0.030484,0.000929,medium
1122,1.056408,1.091891,0.030484,0.000929,medium
1123,1.068505,1.091891,0.030484,0.000929,medium
1124,1.108826,1.091891,0.030484,0.000929,medium
1125,1.068505,1.091891,0.030484,0.000929,medium
1126,1.161243,1.091891,0.030484,0.000929,medium
1127,1.108826,1.091891,0.030484,0.000929,medium
1128,1.104793,1.091891,0.030484,0.000929,medium
1129,1.084633,1.091891,0.030484,0.000929,medium
1130,1.205596,1.309624,0.067296,0.004529,medium
1131,1.258013,1.309624,0.067296,0.004529,medium
1132,1.241885,1.309624,0.067296,0.004529,medium
1133,1.322527,1.309624,0.067296,0.004529,medium
1134,1.322527,1.309624,0.067296,0.004529,medium
1135,1.286238,1.309624,0.067296,0.004529,medium
1136,1.262045,1.309624,0.067296,0.004529,medium
1137,1.399137,1.309624,0.067296,0.004529,medium
1138,1.403169,1.309624,0.067296,0.004529,medium
1139,1.395105,1.309624,0.067296,0.004529,medium
1140,1.362848,1.303173,0.048109,0.002314,medium
1141,1.330591,1.303173,0.048109,0.002314,medium
1142,1.302366,1.303173,0.048109,0.002314,medium
1143,1.362848,1.303173,0.048109,0.002314,medium
1144,1.338655,1.303173,0.048109,0.002314,medium
1145,1.338655,1.303173,0.048109,0.002314,medium
1146,1.233821,1.303173,0.048109,0.002314,medium
1147,1.27011,1.303173,0.048109,0.002314,medium
1148,1.233821,1.303173,0.048109,0.002314,medium
1149,1.258013,1.303173,0.048109,0.002314,medium
1150,1.294302,1.224144,0.033503,0.001122,medium
1151,1.225756,1.224144,0.033503,0.001122,medium
1152,1.181404,1.224144,0.033503,0.001122,medium
1153,1.217692,1.224144,0.033503,0.001122,medium
1154,1.21366,1.224144,0.033503,0.001122,medium
1155,1.21366,1.224144,0.033503,0.001122,medium
1156,1.258013,1.224144,0.033503,0.001122,medium
1157,1.249949,1.224144,0.033503,0.001122,medium
1158,1.177371,1.224144,0.033503,0.001122,medium
1159,1.209628,1.224144,0.033503,0.001122,medium
1160,1.241885,1.30156,0.055132,0.00304,medium
1161,1.314463,1.30156,0.055132,0.00304,medium
1162,1.38704,1.30156,0.055132,0.00304,medium
1163,1.370912,1.30156,0.055132,0.00304,medium
1164,1.342687,1.30156,0.055132,0.00304,medium
1165,1.306398,1.30156,0.055132,0.00304,medium
1166,1.201564,1.30156,0.055132,0.00304,medium
1167,1.262045,1.30156,0.055132,0.00304,medium
1168,1.318494,1.30156,0.055132,0.00304,medium
1169,1.27011,1.30156,0.055132,0.00304,medium
1170,1.266078,1.380428,0.079527,0.006325,medium
1171,1.326559,1.380428,0.079527,0.006325,medium
1172,1.27011,1.380428,0.079527,0.006325,medium
1173,1.298334,1.380428,0.079527,0.006325,medium
1174,1.395105,1.380428,0.079527,0.006325,medium
1175,1.48381,1.380428,0.079527,0.006325,medium
1176,1.405104,1.380428,0.079527,0.006325,medium
1177,1.475424,1.380428,0.079527,0.006325,medium
1178,1.430264,1.380428,0.079527,0.006325,medium
1179,1.453489,1.380428,0.079527,0.006325,medium
1180,1.423813,1.365493,0.058347,0.003404,medium
1181,1.392846,1.365493,0.058347,0.003404,medium
1182,1.305753,1.365493,0.058347,0.003404,medium
1183,1.258013,1.365493,0.058347,0.003404,medium
1184,1.346397,1.365493,0.058347,0.003404,medium
1185,1.328333,1.365493,0.058347,0.003404,medium
1186,1.325107,1.365493,0.058347,0.003404,medium
1187,1.421878,1.365493,0.058347,0.003404,medium
1188,1.406394,1.365493,0.058347,0.003404,medium
1189,1.446393,1.365493,0.058347,0.003404,medium
1190,1.383169,1.543679,0.113338,0.012845,medium
1191,1.316075,1.543679,0.113338,0.012845,medium
1192,1.470263,1.543679,0.113338,0.012845,medium
1193,1.659287,1.543679,0.113338,0.012845,medium
1194,1.615418,1.543679,0.113338,0.012845,medium
1195,1.564452,1.543679,0.113338,0.012845,medium
1196,1.550259,1.543679,0.113338,0.012845,medium
1197,1.594773,1.543679,0.113338,0.012845,medium
1198,1.592838,1.543679,0.113338,0.012845,medium
1199,1.690254,1.543679,0.113338,0.012845,medium
1200,1.644449,1.600451,0.075451,0.005693,medium
1201,1.672835,1.600451,0.075451,0.005693,medium
1202,1.715414,1.600451,0.075451,0.005693,medium
1203,1.610257,1.600451,0.075451,0.005693,medium
1204,1.661223,1.600451,0.075451,0.005693,medium
1205,1.610257,1.600451,0.075451,0.005693,medium
1206,1.585096,1.600451,0.075451,0.005693,medium
1207,1.547034,1.600451,0.075451,0.005693,medium
1208,1.48381,1.600451,0.075451,0.005693,medium
1209,1.474133,1.600451,0.075451,0.005693,medium
1210,1.502519,1.508971,0.021426,0.000459,medium
1211,1.495423,1.508971,0.021426,0.000459,medium
1212,1.554775,1.508971,0.021426,0.000459,medium
1213,1.519293,1.508971,0.021426,0.000459,medium
1214,1.518003,1.508971,0.021426,0.000459,medium
1215,1.519938,1.508971,0.021426,0.000459,medium
1216,1.516067,1.508971,0.021426,0.000459,medium
1217,1.498648,1.508971,0.021426,0.000459,medium
1218,1.496713,1.508971,0.021426,0.000459,medium
1219,1.468327,1.508971,0.021426,0.000459,medium
1220,1.385105,1.338268,0.039875,0.00159,medium
1221,1.276077,1.338268,0.039875,0.00159,medium
1222,1.287044,1.338268,0.039875,0.00159,medium
1223,1.347687,1.338268,0.039875,0.00159,medium
1224,1.332849,1.338268,0.039875,0.00159,medium
1225,1.350913,1.338268,0.039875,0.00159,medium
1226,1.337365,1.338268,0.039875,0.00159,medium
1227,1.397362,1.338268,0.039875,0.00159,medium
1228,1.375428,1.338268,0.039875,0.00159,medium
1229,1.29285,1.338268,0.039875,0.00159,medium
1230,1.310269,1.36788,0.082149,0.006749,medium
1231,1.320591,1.36788,0.082149,0.006749,medium
1232,1.282528,1.36788,0.082149,0.006749,medium
1233,1.318656,1.36788,0.082149,0.006749,medium
1234,1.311559,1.36788,0.082149,0.006749,medium
1235,1.302527,1.36788,0.082149,0.006749,medium
1236,1.398007,1.36788,0.082149,0.006749,medium
1237,1.450909,1.36788,0.082149,0.006749,medium
1238,1.43607,1.36788,0.082149,0.006749,medium
1239,1.547679,1.36788,0.082149,0.006749,medium
1240,1.532196,1.488198,0.054084,0.002925,medium
1241,1.505745,1.488198,0.054084,0.002925,medium
1242,1.518648,1.488198,0.054084,0.002925,medium
1243,1.499939,1.488198,0.054084,0.002925,medium
1244,1.541873,1.488198,0.054084,0.002925,medium
1245,1.538002,1.488198,0.054084,0.002925,medium
1246,1.496068,1.488198,0.054084,0.002925,medium
1247,1.421232,1.488198,0.054084,0.002925,medium
1248,1.464456,1.488198,0.054084,0.002925,medium
1249,1.363816,1.488198,0.054084,0.002925,medium
1250,1.454134,1.420394,0.146629,0.0215,medium
1251,1.571549,1.420394,0.146629,0.0215,medium
1252,1.603161,1.420394,0.146629,0.0215,medium
1253,1.545743,1.420394,0.146629,0.0215,medium
1254,1.619289,1.420394,0.146629,0.0215,medium
1255,1.341235,1.420394,0.146629,0.0215,medium
1256,1.287689,1.420394,0.146629,0.0215,medium
1257,1.28898,1.420394,0.146629,0.0215,medium
1258,1.260594,1.420394,0.146629,0.0215,medium
1259,1.231562,1.420394,0.146629,0.0215,medium
1260,1.191564,1.228982,0.024819,0.000616,medium
1261,1.199306,1.228982,0.024819,0.000616,medium
1262,1.223176,1.228982,0.024819,0.000616,medium
1263,1.22124,1.228982,0.024819,0.000616,medium
1264,1.212209,1.228982,0.024819,0.000616,medium
1265,1.229627,1.228982,0.024819,0.000616,medium
1266,1.278657,1.228982,0.024819,0.000616,medium
1267,1.258013,1.228982,0.024819,0.000616,medium
1268,1.234143,1.228982,0.024819,0.000616,medium
1269,1.241885,1.228982,0.024819,0.000616,medium
1270,1.219305,1.199887,0.026815,0.000719,medium
1271,1.228982,1.199887,0.026815,0.000719,medium
1272,1.227047,1.199887,0.026815,0.000719,medium
1273,1.231562,1.199887,0.026815,0.000719,medium
1274,1.208338,1.199887,0.026815,0.000719,medium
1275,1.189629,1.199887,0.026815,0.000719,medium
1276,1.203177,1.199887,0.026815,0.000719,medium
1277,1.165759,1.199887,0.026815,0.000719,medium
1278,1.168985,1.199887,0.026815,0.000719,medium
1279,1.156082,1.199887,0.026815,0.000719,medium
1280,1.174791,1.180081,0.023118,0.000534,medium
1281,1.148986,1.180081,0.023118,0.000534,medium
1282,1.198015,1.180081,0.023118,0.000534,medium
1283,1.220595,1.180081,0.023118,0.000534,medium
1284,1.187048,1.180081,0.023118,0.000534,medium
1285,1.150276,1.180081,0.023118,0.000534,medium
1286,1.150276,1.180081,0.023118,0.000534,medium
1287,1.196725,1.180081,0.023118,0.000534,medium
1288,1.177371,1.180081,0.023118,0.000534,medium
1289,1.196725,1.180081,0.023118,0.000534,medium
1290,1.143179,1.071311,0.047799,0.002285,medium
1291,1.114793,1.071311,0.047799,0.002285,medium
1292,1.120599,1.071311,0.047799,0.002285,medium
1293,1.096084,1.071311,0.047799,0.002285,medium
1294,1.05028,1.071311,0.047799,0.002285,medium
1295,1.09802,1.071311,0.047799,0.002285,medium
1296,1.011572,1.071311,0.047799,0.002285,medium
1297,1.014797,1.071311,0.047799,0.002285,medium
1298,1.061247,1.071311,0.047799,0.002285,medium
1299,1.00254,1.071311,0.047799,0.002285,medium
1300,0.97738,1.006152,0.027364,0.000749,medium
1301,1.000604,1.006152,0.027364,0.000749,medium
1302,1.000604,1.006152,0.027364,0.000749,medium
1303,1.00254,1.006152,0.027364,0.000749,medium
1304,0.970928,1.006152,0.027364,0.000749,medium
1305,0.966412,1.006152,0.027364,0.000749,medium
1306,1.024474,1.006152,0.027364,0.000749,medium
1307,1.041248,1.006152,0.027364,0.000749,medium
1308,1.045119,1.006152,0.027364,0.000749,medium
1309,1.032216,1.006152,0.027364,0.000749,medium
1310,1.085117,1.154921,0.038354,0.001471,medium
1311,1.144469,1.154921,0.038354,0.001471,medium
1312,1.161888,1.154921,0.038354,0.001471,medium
1313,1.160598,1.154921,0.038354,0.001471,medium
1314,1.161888,1.154921,0.038354,0.001471,medium
1315,1.096084,1.154921,0.038354,0.001471,medium
1316,1.161243,1.154921,0.038354,0.001471,medium
1317,1.180597,1.154921,0.038354,0.001471,medium
1318,1.227047,1.154921,0.038354,0.001471,medium
1319,1.170275,1.154921,0.038354,0.001471,medium
1320,1.222531,1.19608,0.043873,0.001925,medium
1321,1.238014,1.19608,0.043873,0.001925,medium
1322,1.204467,1.19608,0.043873,0.001925,medium
1323,1.137373,1.19608,0.043873,0.001925,medium
1324,1.135438,1.19608,0.043873,0.001925,medium
1325,1.132857,1.19608,0.043873,0.001925,medium
1326,1.199306,1.19608,0.043873,0.001925,medium
1327,1.198015,1.19608,0.043873,0.001925,medium
1328,1.230272,1.19608,0.043873,0.001925,medium
1329,1.262529,1.19608,0.043873,0.001925,medium
1330,1.263819,1.243111,0.027737,0.000769,medium
1331,1.207047,1.243111,0.027737,0.000769,medium
1332,1.207047,1.243111,0.027737,0.000769,medium
1333,1.209628,1.243111,0.027737,0.000769,medium
1334,1.249627,1.243111,0.027737,0.000769,medium
1335,1.26511,1.243111,0.027737,0.000769,medium
1336,1.254788,1.243111,0.027737,0.000769,medium
1337,1.223821,1.243111,0.027737,0.000769,medium
1338,1.29027,1.243111,0.027737,0.000769,medium
1339,1.259949,1.243111,0.027737,0.000769,medium
1340,1.269626,1.363493,0.074317,0.005523,medium
1341,1.279948,1.363493,0.074317,0.005523,medium
1342,1.378653,1.363493,0.074317,0.005523,medium
1343,1.354783,1.363493,0.074317,0.005523,medium
1344,1.324462,1.363493,0.074317,0.005523,medium
1345,1.317366,1.363493,0.074317,0.005523,medium
1346,1.374138,1.363493,0.074317,0.005523,medium
1347,1.358009,1.363493,0.074317,0.005523,medium
1348,1.445102,1.363493,0.074317,0.005523,medium
1349,1.532841,1.363493,0.074317,0.005523,medium
1350,1.469618,1.392008,0.051335,0.002635,medium
1351,1.454134,1.392008,0.051335,0.002635,medium
1352,1.454134,1.392008,0.051335,0.002635,medium
1353,1.405104,1.392008,0.051335,0.002635,medium
1354,1.386395,1.392008,0.051335,0.002635,medium
1355,1.354783,1.392008,0.051335,0.002635,medium
1356,1.31543,1.392008,0.051335,0.002635,medium
1357,1.330268,1.392008,0.051335,0.002635,medium
1358,1.355429,1.392008,0.051335,0.002635,medium
1359,1.394782,1.392008,0.051335,0.002635,medium
1360,1.333494,1.428909,0.065977,0.004353,medium
1361,1.354783,1.428909,0.065977,0.004353,medium
1362,1.378008,1.428909,0.065977,0.004353,medium
1363,1.386395,1.428909,0.065977,0.004353,medium
1364,1.423813,1.428909,0.065977,0.004353,medium
1365,1.447038,1.428909,0.065977,0.004353,medium
1366,1.412845,1.428909,0.065977,0.004353,medium
1367,1.503165,1.428909,0.065977,0.004353,medium
1368,1.521228,1.428909,0.065977,0.004353,medium
1369,1.528325,1.428909,0.065977,0.004353,medium
1370,1.477359,1.404588,0.044884,0.002015,medium
1371,1.45865,1.404588,0.044884,0.002015,medium
1372,1.396717,1.404588,0.044884,0.002015,medium
1373,1.369621,1.404588,0.044884,0.002015,medium
1374,1.358009,1.404588,0.044884,0.002015,medium
1375,1.36446,1.404588,0.044884,0.002015,medium
1376,1.399943,1.404588,0.044884,0.002015,medium
1377,1.34059,1.404588,0.044884,0.002015,medium
1378,1.450264,1.404588,0.044884,0.002015,medium
1379,1.430264,1.404588,0.044884,0.002015,medium
1380,1.407685,1.523873,0.062474,0.003903,medium
1381,1.485101,1.523873,0.062474,0.003903,medium
1382,1.497358,1.523873,0.062474,0.003903,medium
1383,1.499939,1.523873,0.062474,0.003903,medium
1384,1.501229,1.523873,0.062474,0.003903,medium
1385,1.488327,1.523873,0.062474,0.003903,medium
1386,1.55413,1.523873,0.062474,0.003903,medium
1387,1.594773,1.523873,0.062474,0.003903,medium
1388,1.574774,1.523873,0.062474,0.003903,medium
1389,1.635417,1.523873,0.062474,0.003903,medium
1390,1.641869,1.575871,0.048183,0.002322,medium
1391,1.591548,1.575871,0.048183,0.002322,medium
1392,1.567678,1.575871,0.048183,0.002322,medium
1393,1.550259,1.575871,0.048183,0.002322,medium
1394,1.611547,1.575871,0.048183,0.002322,medium
1395,1.594129,1.575871,0.048183,0.002322,medium
1396,1.613482,1.575871,0.048183,0.002322,medium
1397,1.587032,1.575871,0.048183,0.002322,medium
1398,1.541873,1.575871,0.048183,0.002322,medium
1399,1.459295,1.575871,0.048183,0.002322,medium
1400,1.492197,1.482391,0.058965,0.003477,medium
1401,1.38704,1.482391,0.058965,0.003477,medium
1402,1.467037,1.482391,0.058965,0.003477,medium
1403,1.536066,1.482391,0.058965,0.003477,medium
1404,1.527034,1.482391,0.058965,0.003477,medium
1405,1.416717,1.482391,0.058965,0.003477,medium
1406,1.399943,1.482391,0.058965,0.003477,medium
1407,1.512841,1.482391,0.058965,0.003477,medium
1408,1.567033,1.482391,0.058965,0.003477,medium
1409,1.518003,1.482391,0.058965,0.003477,medium
1410,1.55284,1.58929,0.018159,0.00033,medium
1411,1.572839,1.58929,0.018159,0.00033,medium
1412,1.590903,1.58929,0.018159,0.00033,medium
1413,1.616708,1.58929,0.018159,0.00033,medium
1414,1.594773,1.58929,0.018159,0.00033,medium
1415,1.579935,1.58929,0.018159,0.00033,medium
1416,1.576065,1.58929,0.018159,0.00033,medium
1417,1.609612,1.58929,0.018159,0.00033,medium
1418,1.596064,1.58929,0.018159,0.00033,medium
1419,1.603161,1.58929,0.018159,0.00033,medium
1420,1.607676,1.545163,0.030847,0.000952,medium
1421,1.565743,1.545163,0.030847,0.000952,medium
1422,1.55413,1.545163,0.030847,0.000952,medium
1423,1.50639,1.545163,0.030847,0.000952,medium
1424,1.513487,1.545163,0.030847,0.000952,medium
1425,1.514132,1.545163,0.030847,0.000952,medium
1426,1.527034,1.545163,0.030847,0.000952,medium
1427,1.578,1.545163,0.030847,0.000952,medium
1428,1.55284,1.545163,0.030847,0.000952,medium
1429,1.532196,1.545163,0.030847,0.000952,medium
1430,1.606386,1.611096,0.035291,0.001245,medium
1431,1.596064,1.611096,0.035291,0.001245,medium
1432,1.584452,1.611096,0.035291,0.001245,medium
1433,1.554775,1.611096,0.035291,0.001245,medium
1434,1.590903,1.611096,0.035291,0.001245,medium
1435,1.603806,1.611096,0.035291,0.001245,medium
1436,1.616708,1.611096,0.035291,0.001245,medium
1437,1.612837,1.611096,0.035291,0.001245,medium
1438,1.660577,1.611096,0.035291,0.001245,medium
1439,1.684448,1.611096,0.035291,0.001245,medium
1440,1.639288,1.563033,0.040259,0.001621,medium
1441,1.611547,1.563033,0.040259,0.001621,medium
1442,1.582516,1.563033,0.040259,0.001621,medium
1443,1.564452,1.563033,0.040259,0.001621,medium
1444,1.533486,1.563033,0.040259,0.001621,medium
1445,1.556066,1.563033,0.040259,0.001621,medium
1446,1.484456,1.563033,0.040259,0.001621,medium
1447,1.545743,1.563033,0.040259,0.001621,medium
1448,1.565743,1.563033,0.040259,0.001621,medium
1449,1.547034,1.563033,0.040259,0.001621,medium
1450,1.528325,1.542066,0.062131,0.00386,medium
1451,1.516713,1.542066,0.062131,0.00386,medium
1452,1.461231,1.542066,0.062131,0.00386,medium
1453,1.449618,1.542066,0.062131,0.00386,medium
1454,1.572194,1.542066,0.062131,0.00386,medium
1455,1.560581,1.542066,0.062131,0.00386,medium
1456,1.504455,1.542066,0.062131,0.00386,medium
1457,1.544453,1.542066,0.062131,0.00386,medium
1458,1.652191,1.542066,0.062131,0.00386,medium
1459,1.630901,1.542066,0.062131,0.00386,medium
1460,1.626385,1.575613,0.035874,0.001287,medium
1461,1.613482,1.575613,0.035874,0.001287,medium
1462,1.596064,1.575613,0.035874,0.001287,medium
1463,1.513487,1.575613,0.035874,0.001287,medium
1464,1.568968,1.575613,0.035874,0.001287,medium
1465,1.62445,1.575613,0.035874,0.001287,medium
1466,1.558001,1.575613,0.035874,0.001287,medium
1467,1.547034,1.575613,0.035874,0.001287,medium
1468,1.547034,1.575613,0.035874,0.001287,medium
1469,1.561227,1.575613,0.035874,0.001287,medium
1470,1.503165,1.398911,0.079991,0.006398,medium
1471,1.478004,1.398911,0.079991,0.006398,medium
1472,1.469618,1.398911,0.079991,0.006398,medium
1473,1.465746,1.398911,0.079991,0.006398,medium
1474,1.429619,1.398911,0.079991,0.006398,medium
1475,1.380589,1.398911,0.079991,0.006398,medium
1476,1.38575,1.398911,0.079991,0.006398,medium
1477,1.319946,1.398911,0.079991,0.006398,medium
1478,1.296076,1.398911,0.079991,0.006398,medium
1479,1.260594,1.398911,0.079991,0.006398,medium
1480,1.296721,1.160533,0.09705,0.009419,medium
1481,1.325107,1.160533,0.09705,0.009419,medium
1482,1.299947,1.160533,0.09705,0.009419,medium
1483,1.104471,1.160533,0.09705,0.009419,medium
1484,1.103826,1.160533,0.09705,0.009419,medium
1485,1.087053,1.160533,0.09705,0.009419,medium
1486,1.114148,1.160533,0.09705,0.009419,medium
1487,1.105761,1.160533,0.09705,0.009419,medium
1488,1.067698,1.160533,0.09705,0.009419,medium
1489,1.1006,1.160533,0.09705,0.009419,medium
1490,1.143179,1.139824,0.033813,0.001143,medium
1491,1.1006,1.139824,0.033813,0.001143,medium
1492,1.092858,1.139824,0.033813,0.001143,medium
1493,1.132212,1.139824,0.033813,0.001143,medium
1494,1.208983,1.139824,0.033813,0.001143,medium
1495,1.161888,1.139824,0.033813,0.001143,medium
1496,1.130922,1.139824,0.033813,0.001143,medium
1497,1.117374,1.139824,0.033813,0.001143,medium
1498,1.180597,1.139824,0.033813,0.001143,medium
1499,1.129631,1.139824,0.033813,0.001143,medium
1500,1.176081,0.999701,0.085886,0.007376,medium
1501,1.152211,0.999701,0.085886,0.007376,medium
1502,1.008346,0.999701,0.085886,0.007376,medium
1503,0.967057,0.999701,0.085886,0.007376,medium
1504,0.965122,0.999701,0.085886,0.007376,medium
1505,0.962541,0.999701,0.085886,0.007376,medium
1506,0.93351,0.999701,0.085886,0.007376,medium
1507,0.980605,0.999701,0.085886,0.007376,medium
1508,0.926414,0.999701,0.085886,0.007376,medium
1509,0.925124,0.999701,0.085886,0.007376,medium
1510,0.968993,0.96138,0.026426,0.000698,medium
1511,0.995443,0.96138,0.026426,0.000698,medium
1512,0.984476,0.96138,0.026426,0.000698,medium
1513,0.9548,0.96138,0.026426,0.000698,medium
1514,0.93222,0.96138,0.026426,0.000698,medium
1515,0.902544,0.96138,0.026426,0.000698,medium
1516,0.950929,0.96138,0.026426,0.000698,medium
1517,0.969638,0.96138,0.026426,0.000698,medium
1518,0.987056,0.96138,0.026426,0.000698,medium
1519,0.967702,0.96138,0.026426,0.000698,medium
1520,0.967057,1.005636,0.030836,0.000951,medium
1521,0.941252,1.005636,0.030836,0.000951,medium
1522,0.978669,1.005636,0.030836,0.000951,medium
1523,1.007056,1.005636,0.030836,0.000951,medium
1524,1.019958,1.005636,0.030836,0.000951,medium
1525,1.030926,1.005636,0.030836,0.000951,medium
1526,1.02641,1.005636,0.030836,0.000951,medium
1527,1.039958,1.005636,0.030836,0.000951,medium
1528,1.030281,1.005636,0.030836,0.000951,medium
1529,1.014797,1.005636,0.030836,0.000951,medium
1530,1.001895,0.941832,0.025517,0.000651,medium
1531,0.958025,0.941832,0.025517,0.000651,medium
1532,0.948348,0.941832,0.025517,0.000651,medium
1533,0.948348,0.941832,0.025517,0.000651,medium
1534,0.951574,0.941832,0.025517,0.000651,medium
1535,0.906415,0.941832,0.025517,0.000651,medium
1536,0.934156,0.941832,0.025517,0.000651,medium
1537,0.914801,0.941832,0.025517,0.000651,medium
1538,0.927704,0.941832,0.025517,0.000651,medium
1539,0.927059,0.941832,0.025517,0.000651,medium
1540,0.924478,0.938994,0.019434,0.000378,medium
1541,0.921898,0.938994,0.019434,0.000378,medium
1542,0.912221,0.938994,0.019434,0.000378,medium
1543,0.914156,0.938994,0.019434,0.000378,medium
1544,0.935446,0.938994,0.019434,0.000378,medium
1545,0.9548,0.938994,0.019434,0.000378,medium
1546,0.968993,0.938994,0.019434,0.000378,medium
1547,0.940607,0.938994,0.019434,0.000378,medium
1548,0.959315,0.938994,0.019434,0.000378,medium
1549,0.958025,0.938994,0.019434,0.000378,medium
1550,0.944477,0.930736,0.021805,0.000475,medium
1551,0.963187,0.930736,0.021805,0.000475,medium
1552,0.948348,0.930736,0.021805,0.000475,medium
1553,0.949639,0.930736,0.021805,0.000475,medium
1554,0.935446,0.930736,0.021805,0.000475,medium
1555,0.936091,0.930736,0.021805,0.000475,medium
1556,0.914156,0.930736,0.021805,0.000475,medium
1557,0.922543,0.930736,0.021805,0.000475,medium
1558,0.905124,0.930736,0.021805,0.000475,medium
1559,0.888351,0.930736,0.021805,0.000475,medium
1560,0.882545,0.925059,0.029471,0.000869,medium
1561,0.876738,0.925059,0.029471,0.000869,medium
1562,0.910285,0.925059,0.029471,0.000869,medium
1563,0.936091,0.925059,0.029471,0.000869,medium
1564,0.952864,0.925059,0.029471,0.000869,medium
1565,0.978024,0.925059,0.029471,0.000869,medium
1566,0.939316,0.925059,0.029471,0.000869,medium
1567,0.910285,0.925059,0.029471,0.000869,medium
1568,0.925124,0.925059,0.029471,0.000869,medium
1569,0.939316,0.925059,0.029471,0.000869,medium
1570,0.948348,1.006669,0.044796,0.002007,medium
1571,0.959961,1.006669,0.044796,0.002007,medium
1572,0.947703,1.006669,0.044796,0.002007,medium
1573,0.994798,1.006669,0.044796,0.002007,medium
1574,1.007056,1.006669,0.044796,0.002007,medium
1575,0.996089,1.006669,0.044796,0.002007,medium
1576,1.030926,1.006669,0.044796,0.002007,medium
1577,1.036732,1.006669,0.044796,0.002007,medium
1578,1.055441,1.006669,0.044796,0.002007,medium
1579,1.089633,1.006669,0.044796,0.002007,medium
1580,1.090278,1.033829,0.038363,0.001472,medium
1581,1.110922,1.033829,0.038363,0.001472,medium
1582,1.032216,1.033829,0.038363,0.001472,medium
1583,1.021894,1.033829,0.038363,0.001472,medium
1584,0.978024,1.033829,0.038363,0.001472,medium
1585,1.008991,1.033829,0.038363,0.001472,medium
1586,1.005766,1.033829,0.038363,0.001472,medium
1587,1.05157,1.033829,0.038363,0.001472,medium
1588,1.02899,1.033829,0.038363,0.001472,medium
1589,1.009636,1.033829,0.038363,0.001472,medium
1590,0.985121,1.007056,0.024232,0.000587,medium
1591,1.001895,1.007056,0.024232,0.000587,medium
1592,1.054796,1.007056,0.024232,0.000587,medium
1593,1.032861,1.007056,0.024232,0.000587,medium
1594,1.030281,1.007056,0.024232,0.000587,medium
1595,0.994153,1.007056,0.024232,0.000587,medium
1596,1.014152,1.007056,0.024232,0.000587,medium
1597,0.999959,1.007056,0.024232,0.000587,medium
