,ClosePrice,Mean10,Std10,Mean100,Std100,y_score
1456,15.454391,15.582545,0.547014,14.655309,2.170243,1.0
1457,15.385029,15.582545,0.547014,14.655309,2.170243,1.0
1458,15.602154,15.582545,0.547014,14.655309,2.170243,1.0
1459,14.142647,15.582545,0.547014,14.655309,2.170243,-1.0
1460,13.795858,14.168276,0.168443,14.655309,2.170243,1.0
1461,14.353725,14.168276,0.168443,14.655309,2.170243,-1.0
1462,14.175814,14.168276,0.168443,14.655309,2.170243,1.0
1463,14.061228,14.168276,0.168443,14.655309,2.170243,1.0
1464,14.353725,14.168276,0.168443,14.655309,2.170243,-1.0
1465,14.398961,14.168276,0.168443,14.655309,2.170243,-1.0
1466,14.142647,14.168276,0.168443,14.655309,2.170243,1.0
1467,14.103449,14.168276,0.168443,14.655309,2.170243,1.0
1468,14.20296,14.168276,0.168443,14.655309,2.170243,1.0
1469,14.094397,14.168276,0.168443,14.655309,2.170243,1.0
1470,14.323574,12.957257,1.192556,14.655309,2.170243,1.0
1471,13.69635,12.957257,1.192556,14.655309,2.170243,-1.0
1472,13.470192,12.957257,1.192556,14.655309,2.170243,-1.0
1473,13.584777,12.957257,1.192556,14.655309,2.170243,-1.0
1474,13.494321,12.957257,1.192556,14.655309,2.170243,-1.0
1475,13.678261,12.957257,1.192556,14.655309,2.170243,-1.0
1476,13.771742,12.957257,1.192556,14.655309,2.170243,-1.0
1477,11.549325,12.957257,1.192556,14.655309,2.170243,-1.0
1478,11.163342,12.957257,1.192556,14.655309,2.170243,-1.0
1479,10.840688,12.957257,1.192556,14.655309,2.170243,-1.0
1480,11.08192,11.372918,0.253004,14.655309,2.170243,1.0
1481,11.389503,11.372918,0.253004,14.655309,2.170243,-1.0
1482,11.685026,11.372918,0.253004,14.655309,2.170243,-1.0
1483,11.353315,11.372918,0.253004,14.655309,2.170243,-1.0
1484,11.359346,11.372918,0.253004,14.655309,2.170243,-1.0
1485,10.894966,11.372918,0.253004,14.655309,2.170243,1.0
1486,11.22365,11.372918,0.253004,14.655309,2.170243,1.0
1487,11.492027,11.372918,0.253004,14.655309,2.170243,-1.0
1488,11.443782,11.372918,0.253004,14.655309,2.170243,-1.0
1489,11.80564,11.372918,0.253004,14.655309,2.170243,-1.0
1490,11.353315,10.791301,0.584719,14.655309,2.170243,1.0
1491,11.247776,10.791301,0.584719,14.655309,2.170243,1.0
1492,11.090971,10.791301,0.584719,14.655309,2.170243,1.0
1493,11.187466,10.791301,0.584719,14.655309,2.170243,1.0
1494,11.299041,10.791301,0.584719,14.655309,2.170243,1.0
1495,11.157312,10.791301,0.584719,14.655309,2.170243,1.0
1496,10.67785,10.791301,0.584719,14.655309,2.170243,1.0
1497,10.222508,10.791301,0.584719,14.655309,2.170243,1.0
1498,9.610646,10.791301,0.584719,14.655309,2.170243,1.0
1499,10.066128,10.791301,0.584719,14.655309,2.170243,1.0
1500,10.476059,10.343363,0.699618,12.395086,0.966393,-1.0
1501,10.202773,10.343363,0.699618,12.395086,0.966393,-1.0
1502,10.506421,10.343363,0.699618,12.395086,0.966393,-1.0
1503,10.041835,10.343363,0.699618,12.395086,0.966393,-1.0
1504,9.759438,10.343363,0.699618,12.395086,0.966393,-1.0
1505,9.716928,10.343363,0.699618,12.395086,0.966393,-1.0
1506,9.413269,10.343363,0.699618,12.395086,0.966393,-1.0
1507,10.157222,10.343363,0.699618,12.395086,0.966393,-1.0
1508,11.423458,10.343363,0.699618,12.395086,0.966393,-1.0
1509,11.736223,10.343363,0.699618,12.395086,0.966393,-1.0
1510,12.039876,12.096052,0.319331,12.395086,0.966393,1.0
1511,12.267619,12.096052,0.319331,12.395086,0.966393,1.0
1512,12.574305,12.096052,0.319331,12.395086,0.966393,1.0
1513,12.118825,12.096052,0.319331,12.395086,0.966393,1.0
1514,12.182594,12.096052,0.319331,12.395086,0.966393,1.0
1515,11.4933,12.096052,0.319331,12.395086,0.966393,1.0
1516,11.560104,12.096052,0.319331,12.395086,0.966393,1.0
1517,12.103644,12.096052,0.319331,12.395086,0.966393,1.0
1518,12.373896,12.096052,0.319331,12.395086,0.966393,1.0
1519,12.246362,12.096052,0.319331,12.395086,0.966393,1.0
1520,12.370853,12.216908,0.206838,12.395086,0.966393,1.0
1521,12.000401,12.216908,0.206838,12.395086,0.966393,1.0
1522,12.149192,12.216908,0.206838,12.395086,0.966393,1.0
1523,12.237257,12.216908,0.206838,12.395086,0.966393,1.0
1524,12.130973,12.216908,0.206838,12.395086,0.966393,1.0
1525,12.146157,12.216908,0.206838,12.395086,0.966393,1.0
1526,11.872869,12.216908,0.206838,12.395086,0.966393,1.0
1527,12.279762,12.216908,0.206838,12.395086,0.966393,1.0
1528,12.67452,12.216908,0.206838,12.395086,0.966393,1.0
1529,12.307091,12.216908,0.206838,12.395086,0.966393,1.0
1530,12.504469,11.92115,0.390048,12.395086,0.966393,1.0
1531,12.376931,11.92115,0.390048,12.395086,0.966393,1.0
1532,12.09757,11.92115,0.390048,12.395086,0.966393,1.0
1533,12.288872,11.92115,0.390048,12.395086,0.966393,1.0
1534,12.155268,11.92115,0.390048,12.395086,0.966393,1.0
1535,11.623878,11.92115,0.390048,12.395086,0.966393,1.0
1536,11.781772,11.92115,0.390048,12.395086,0.966393,1.0
1537,11.478118,11.92115,0.390048,12.395086,0.966393,1.0
1538,11.387024,11.92115,0.390048,12.395086,0.966393,1.0
1539,11.517595,11.92115,0.390048,12.395086,0.966393,1.0
1540,11.584396,11.949388,0.441594,12.395086,0.966393,1.0
1541,11.724074,11.949388,0.441594,12.395086,0.966393,1.0
1542,11.605655,11.949388,0.441594,12.395086,0.966393,1.0
1543,11.423458,11.949388,0.441594,12.395086,0.966393,1.0
1544,11.63298,11.949388,0.441594,12.395086,0.966393,1.0
1545,11.718004,11.949388,0.441594,12.395086,0.966393,1.0
1546,12.273691,11.949388,0.441594,12.395086,0.966393,1.0
1547,12.176522,11.949388,0.441594,12.395086,0.966393,1.0
1548,12.692735,11.949388,0.441594,12.395086,0.966393,-1.0
1549,12.662364,11.949388,0.441594,12.395086,0.966393,-1.0
1550,12.783829,12.602547,0.353877,12.395086,0.966393,1.0
1551,13.300035,12.602547,0.353877,12.395086,0.966393,1.0
1552,12.7231,12.602547,0.353877,12.395086,0.966393,1.0
1553,12.252437,12.602547,0.353877,12.395086,0.966393,1.0
1554,12.267619,12.602547,0.353877,12.395086,0.966393,1.0
1555,12.753457,12.602547,0.353877,12.395086,0.966393,1.0
1556,12.647185,12.602547,0.353877,12.395086,0.966393,1.0
1557,12.871889,12.602547,0.353877,12.395086,0.966393,1.0
1558,12.416409,12.602547,0.353877,12.395086,0.966393,1.0
1559,12.009513,12.602547,0.353877,12.395086,0.966393,-1.0
1560,11.985221,12.946314,0.554622,12.395086,0.966393,-1.0
1561,12.237257,12.946314,0.554622,12.395086,0.966393,-1.0
1562,12.312082,12.946314,0.554622,12.395086,0.966393,-1.0
1563,12.672495,12.946314,0.554622,12.395086,0.966393,1.0
1564,13.219222,12.946314,0.554622,12.395086,0.966393,1.0
1565,13.478845,12.946314,0.554622,12.395086,0.966393,1.0
1566,13.286418,12.946314,0.554622,12.395086,0.966393,1.0
1567,13.500222,12.946314,0.554622,12.395086,0.966393,1.0
1568,13.439137,12.946314,0.554622,12.395086,0.966393,1.0
1569,13.332237,12.946314,0.554622,12.395086,0.966393,1.0
1570,13.072616,12.94189,0.150587,12.395086,0.966393,1.0
1571,13.18257,12.94189,0.150587,12.395086,0.966393,1.0
1572,12.965718,12.94189,0.150587,12.395086,0.966393,1.0
1573,13.158138,12.94189,0.150587,12.395086,0.966393,1.0
1574,13.005421,12.94189,0.150587,12.395086,0.966393,1.0
1575,12.788561,12.94189,0.150587,12.395086,0.966393,1.0
1576,12.861866,12.94189,0.150587,12.395086,0.966393,1.0
1577,12.788561,12.94189,0.150587,12.395086,0.966393,1.0
1578,12.745804,12.94189,0.150587,12.395086,0.966393,1.0
1579,12.84965,12.94189,0.150587,12.395086,0.966393,1.0
1580,13.271151,13.576583,0.298209,12.395086,0.966393,1.0
1581,13.912558,13.576583,0.298209,12.395086,0.966393,1.0
1582,13.943105,13.576583,0.298209,12.395086,0.966393,1.0
1583,14.016412,13.576583,0.298209,12.395086,0.966393,1.0
1584,13.466629,13.576583,0.298209,12.395086,0.966393,1.0
1585,13.268098,13.576583,0.298209,12.395086,0.966393,1.0
1586,13.127589,13.576583,0.298209,12.395086,0.966393,1.0
1587,13.426912,13.576583,0.298209,12.395086,0.966393,1.0
1588,13.729305,13.576583,0.298209,12.395086,0.966393,1.0
1589,13.604074,13.576583,0.298209,12.395086,0.966393,1.0
1590,13.573524,13.356668,0.304792,12.395086,0.966393,1.0
1591,13.805657,13.356668,0.304792,12.395086,0.966393,1.0
1592,13.778165,13.356668,0.304792,12.395086,0.966393,1.0
1593,13.378054,13.356668,0.304792,12.395086,0.966393,1.0
1594,13.37194,13.356668,0.304792,12.395086,0.966393,1.0
1595,13.243657,13.356668,0.304792,12.395086,0.966393,1.0
1596,13.316964,13.356668,0.304792,12.395086,0.966393,1.0
1597,13.37194,13.356668,0.304792,12.395086,0.966393,1.0
1598,12.843538,13.356668,0.304792,12.395086,0.966393,1.0
1599,12.883244,13.356668,0.304792,12.395086,0.966393,1.0
1600,12.904625,12.622099,0.224745,11.739857,0.619562,-1.0
1601,12.675551,12.622099,0.224745,11.739857,0.619562,-1.0
1602,13.11538,12.622099,0.224745,11.739857,0.619562,-1.0
1603,12.721366,12.622099,0.224745,11.739857,0.619562,-1.0
1604,12.394552,12.622099,0.224745,11.739857,0.619562,1.0
1605,12.531996,12.622099,0.224745,11.739857,0.619562,-1.0
1606,12.477017,12.622099,0.224745,11.739857,0.619562,-1.0
1607,12.364002,12.622099,0.224745,11.739857,0.619562,1.0
1608,12.510613,12.622099,0.224745,11.739857,0.619562,-1.0
1609,12.525889,12.622099,0.224745,11.739857,0.619562,-1.0
1610,12.452581,11.798036,0.456869,11.739857,0.619562,-1.0
1611,12.336521,11.798036,0.456869,11.739857,0.619562,-1.0
1612,11.820332,11.798036,0.456869,11.739857,0.619562,1.0
1613,11.646234,11.798036,0.456869,11.739857,0.619562,1.0
1614,11.514898,11.798036,0.456869,11.739857,0.619562,1.0
1615,11.194189,11.798036,0.456869,11.739857,0.619562,1.0
1616,11.233898,11.798036,0.456869,11.739857,0.619562,1.0
1617,11.331635,11.798036,0.456869,11.739857,0.619562,1.0
1618,12.217402,11.798036,0.456869,11.739857,0.619562,-1.0
1619,12.232668,11.798036,0.456869,11.739857,0.619562,-1.0
1620,12.351788,12.10087,0.212499,11.739857,0.619562,1.0
1621,12.4312,12.10087,0.212499,11.739857,0.619562,1.0
1622,11.872252,12.10087,0.212499,11.739857,0.619562,1.0
1623,12.171581,12.10087,0.212499,11.739857,0.619562,1.0
1624,12.211289,12.10087,0.212499,11.739857,0.619562,1.0
1625,12.1502,12.10087,0.212499,11.739857,0.619562,1.0
1626,12.114868,12.10087,0.212499,11.739857,0.619562,1.0
1627,12.001188,12.10087,0.212499,11.739857,0.619562,1.0
1628,11.660136,12.10087,0.212499,11.739857,0.619562,1.0
1629,12.044201,12.10087,0.212499,11.739857,0.619562,1.0
1630,11.675505,11.65092,0.133121,11.739857,0.619562,1.0
1631,11.801476,11.65092,0.133121,11.739857,0.619562,1.0
1632,11.746166,11.65092,0.133121,11.739857,0.619562,1.0
1633,11.761532,11.65092,0.133121,11.739857,0.619562,1.0
1634,11.475788,11.65092,0.133121,11.739857,0.619562,1.0
1635,11.355961,11.65092,0.133121,11.739857,0.619562,1.0
1636,11.583323,11.65092,0.133121,11.739857,0.619562,1.0
1637,11.730803,11.65092,0.133121,11.739857,0.619562,1.0
1638,11.66628,11.65092,0.133121,11.739857,0.619562,1.0
1639,11.71237,11.65092,0.133121,11.739857,0.619562,1.0
1640,11.644774,11.228143,0.275646,11.739857,0.619562,1.0
1641,11.429699,11.228143,0.275646,11.739857,0.619562,1.0
1642,11.331377,11.228143,0.275646,11.739857,0.619562,1.0
1643,11.337524,11.228143,0.275646,11.739857,0.619562,1.0
1644,11.475788,11.228143,0.275646,11.739857,0.619562,1.0
1645,11.349813,11.228143,0.275646,11.739857,0.619562,1.0
1646,11.113232,11.228143,0.275646,11.739857,0.619562,1.0
1647,10.879725,11.228143,0.275646,11.739857,0.619562,1.0
1648,10.71688,11.228143,0.275646,11.739857,0.619562,1.0
1649,11.002623,11.228143,0.275646,11.739857,0.619562,1.0
1650,11.245349,10.834864,0.188903,11.739857,0.619562,1.0
1651,10.99955,10.834864,0.188903,11.739857,0.619562,1.0
1652,10.815202,10.834864,0.188903,11.739857,0.619562,1.0
1653,10.778334,10.834864,0.188903,11.739857,0.619562,1.0
1654,10.563257,10.834864,0.188903,11.739857,0.619562,1.0
1655,10.661572,10.834864,0.188903,11.739857,0.619562,1.0
1656,10.661572,10.834864,0.188903,11.739857,0.619562,1.0
1657,10.916592,10.834864,0.188903,11.739857,0.619562,1.0
1658,10.944246,10.834864,0.188903,11.739857,0.619562,1.0
1659,10.762968,10.834864,0.188903,11.739857,0.619562,1.0
1660,10.895084,10.874192,0.17698,11.739857,0.619562,1.0
1661,11.042565,10.874192,0.17698,11.739857,0.619562,1.0
1662,10.821344,10.874192,0.17698,11.739857,0.619562,1.0
1663,10.892011,10.874192,0.17698,11.739857,0.619562,1.0
1664,10.603199,10.874192,0.17698,11.739857,0.619562,1.0
1665,10.683084,10.874192,0.17698,11.739857,0.619562,1.0
1666,10.738388,10.874192,0.17698,11.739857,0.619562,1.0
1667,11.02413,10.874192,0.17698,11.739857,0.619562,1.0
1668,10.812131,10.874192,0.17698,11.739857,0.619562,1.0
1669,11.229985,10.874192,0.17698,11.739857,0.619562,1.0
1670,11.488081,11.769211,0.180866,11.739857,0.619562,1.0
1671,11.71237,11.769211,0.180866,11.739857,0.619562,1.0
1672,11.592543,11.769211,0.180866,11.739857,0.619562,1.0
1673,12.071854,11.769211,0.180866,11.739857,0.619562,1.0
1674,11.783037,11.769211,0.180866,11.739857,0.619562,1.0
1675,11.9766,11.769211,0.180866,11.739857,0.619562,1.0
1676,11.936659,11.769211,0.180866,11.739857,0.619562,1.0
1677,11.835271,11.769211,0.180866,11.739857,0.619562,1.0
1678,11.740023,11.769211,0.180866,11.739857,0.619562,1.0
1679,11.555673,11.769211,0.180866,11.739857,0.619562,1.0
1680,11.955097,12.258878,0.146497,11.739857,0.619562,1.0
1681,12.397532,12.258878,0.146497,11.739857,0.619562,1.0
1682,12.099504,12.258878,0.146497,11.739857,0.619562,1.0
1683,12.345303,12.258878,0.146497,11.739857,0.619562,1.0
1684,12.342232,12.258878,0.146497,11.739857,0.619562,1.0
1685,12.268492,12.258878,0.146497,11.739857,0.619562,1.0
1686,12.354519,12.258878,0.146497,11.739857,0.619562,1.0
1687,12.323798,12.258878,0.146497,11.739857,0.619562,1.0
1688,12.093488,12.258878,0.146497,11.739857,0.619562,1.0
1689,12.408812,12.258878,0.146497,11.739857,0.619562,1.0
1690,12.229514,12.261352,0.163937,11.739857,0.619562,1.0
1691,11.957471,12.261352,0.163937,11.739857,0.619562,1.0
1692,12.25424,12.261352,0.163937,11.739857,0.619562,1.0
1693,12.040936,12.261352,0.163937,11.739857,0.619562,1.0
1694,12.272788,12.261352,0.163937,11.739857,0.619562,1.0
1695,12.33462,12.261352,0.163937,11.739857,0.619562,1.0
1696,12.340802,12.261352,0.163937,11.739857,0.619562,1.0
1697,12.207869,12.261352,0.163937,11.739857,0.619562,1.0
1698,12.418084,12.261352,0.163937,11.739857,0.619562,1.0
1699,12.557199,12.261352,0.163937,11.739857,0.619562,1.0
1700,12.560286,13.098188,0.282807,13.131737,0.664322,1.0
1701,12.742675,13.098188,0.282807,13.131737,0.664322,1.0
1702,13.079641,13.098188,0.282807,13.131737,0.664322,1.0
1703,12.835421,13.098188,0.282807,13.131737,0.664322,1.0
1704,13.107465,13.098188,0.282807,13.131737,0.664322,1.0
1705,13.200204,13.098188,0.282807,13.131737,0.664322,1.0
1706,13.246574,13.098188,0.282807,13.131737,0.664322,1.0
1707,13.410417,13.098188,0.282807,13.131737,0.664322,1.0
1708,13.360958,13.098188,0.282807,13.131737,0.664322,1.0
1709,13.438239,13.098188,0.282807,13.131737,0.664322,1.0
1710,13.323857,13.114573,0.300394,13.131737,0.664322,1.0
1711,13.577359,13.114573,0.300394,13.131737,0.664322,1.0
1712,13.308401,13.114573,0.300394,13.131737,0.664322,1.0
1713,12.748865,13.114573,0.300394,13.131737,0.664322,1.0
1714,12.674666,13.114573,0.300394,13.131737,0.664322,1.0
1715,12.798325,13.114573,0.300394,13.131737,0.664322,1.0
1716,12.968349,13.114573,0.300394,13.131737,0.664322,1.0
1717,13.008539,13.114573,0.300394,13.131737,0.664322,1.0
1718,13.274398,13.114573,0.300394,13.131737,0.664322,1.0
1719,13.462975,13.114573,0.300394,13.131737,0.664322,1.0
1720,13.546435,13.837956,0.198727,13.131737,0.664322,1.0
1721,13.772109,13.837956,0.198727,13.131737,0.664322,1.0
1722,13.580443,13.837956,0.198727,13.131737,0.664322,1.0
1723,13.617541,13.837956,0.198727,13.131737,0.664322,1.0
1724,13.806115,13.837956,0.198727,13.131737,0.664322,1.0
1725,13.985416,13.837956,0.198727,13.131737,0.664322,1.0
1726,13.976142,13.837956,0.198727,13.131737,0.664322,1.0
1727,13.877219,13.837956,0.198727,13.131737,0.664322,1.0
1728,14.121438,13.837956,0.198727,13.131737,0.664322,1.0
1729,14.096706,13.837956,0.198727,13.131737,0.664322,1.0
1730,14.136892,14.047243,0.231015,13.131737,0.664322,1.0
1731,14.096706,14.047243,0.231015,13.131737,0.664322,1.0
1732,14.288373,14.047243,0.231015,13.131737,0.664322,-1.0
1733,14.374931,14.047243,0.231015,13.131737,0.664322,-1.0
1734,14.22036,14.047243,0.231015,13.131737,0.664322,1.0
1735,14.096706,14.047243,0.231015,13.131737,0.664322,1.0
1736,14.099789,14.047243,0.231015,13.131737,0.664322,1.0
1737,13.710285,14.047243,0.231015,13.131737,0.664322,1.0
1738,13.735013,14.047243,0.231015,13.131737,0.664322,1.0
1739,13.713373,14.047243,0.231015,13.131737,0.664322,1.0
1740,13.855578,13.628051,0.158175,13.131737,0.664322,1.0
1741,13.478433,13.628051,0.158175,13.131737,0.664322,1.0
1742,13.527889,13.628051,0.158175,13.131737,0.664322,1.0
1743,13.462975,13.628051,0.158175,13.131737,0.664322,1.0
1744,13.657722,13.628051,0.158175,13.131737,0.664322,1.0
1745,13.670091,13.628051,0.158175,13.131737,0.664322,1.0
1746,13.905039,13.628051,0.158175,13.131737,0.664322,1.0
1747,13.75665,13.628051,0.158175,13.131737,0.664322,1.0
1748,13.503159,13.628051,0.158175,13.131737,0.664322,1.0
1749,13.462975,13.628051,0.158175,13.131737,0.664322,1.0
1750,13.685252,13.076227,0.396347,13.131737,0.664322,1.0
1751,13.691471,13.076227,0.396347,13.131737,0.664322,1.0
1752,13.414787,13.076227,0.396347,13.131737,0.664322,1.0
1753,13.181617,13.076227,0.396347,13.131737,0.664322,1.0
1754,13.072809,13.076227,0.396347,13.131737,0.664322,1.0
1755,12.870728,13.076227,0.396347,13.131737,0.664322,1.0
1756,12.839642,13.076227,0.396347,13.131737,0.664322,1.0
1757,12.88317,13.076227,0.396347,13.131737,0.664322,1.0
1758,12.684196,13.076227,0.396347,13.131737,0.664322,1.0
1759,12.438596,13.076227,0.396347,13.131737,0.664322,1.0
1760,12.506995,12.137659,0.209451,13.131737,0.664322,1.0
1761,12.233414,12.137659,0.209451,13.131737,0.664322,1.0
1762,12.096623,12.137659,0.209451,13.131737,0.664322,1.0
1763,12.211649,12.137659,0.209451,13.131737,0.664322,1.0
1764,12.202323,12.137659,0.209451,13.131737,0.664322,1.0
1765,11.981592,12.137659,0.209451,13.131737,0.664322,1.0
1766,11.969156,12.137659,0.209451,13.131737,0.664322,1.0
1767,11.767083,12.137659,0.209451,13.131737,0.664322,1.0
1768,12.000243,12.137659,0.209451,13.131737,0.664322,1.0
1769,12.40751,12.137659,0.209451,13.131737,0.664322,1.0
1770,12.4044,12.270407,0.114612,13.131737,0.664322,1.0
1771,12.311133,12.270407,0.114612,13.131737,0.664322,1.0
1772,12.301809,12.270407,0.114612,13.131737,0.664322,1.0
1773,12.255175,12.270407,0.114612,13.131737,0.664322,1.0
1774,12.311133,12.270407,0.114612,13.131737,0.664322,1.0
1775,12.336005,12.270407,0.114612,13.131737,0.664322,1.0
1776,12.370201,12.270407,0.114612,13.131737,0.664322,1.0
1777,12.289374,12.270407,0.114612,13.131737,0.664322,1.0
1778,12.1246,12.270407,0.114612,13.131737,0.664322,1.0
1779,12.000243,12.270407,0.114612,13.131737,0.664322,1.0
1780,12.118388,12.573522,0.299438,13.131737,0.664322,1.0
1781,12.308027,12.573522,0.299438,13.131737,0.664322,1.0
1782,12.419946,12.573522,0.299438,13.131737,0.664322,1.0
1783,12.34222,12.573522,0.299438,13.131737,0.664322,1.0
1784,12.379526,12.573522,0.299438,13.131737,0.664322,1.0
1785,12.528752,12.573522,0.299438,13.131737,0.664322,1.0
1786,12.793007,12.573522,0.299438,13.131737,0.664322,1.0
1787,12.979539,12.573522,0.299438,13.131737,0.664322,1.0
1788,12.808551,12.573522,0.299438,13.131737,0.664322,1.0
1789,13.057269,12.573522,0.299438,13.131737,0.664322,1.0
1790,13.305973,13.533542,0.174701,13.131737,0.664322,1.0
1791,13.156745,13.533542,0.174701,13.131737,0.664322,1.0
1792,13.455198,13.533542,0.174701,13.131737,0.664322,1.0
1793,13.545355,13.533542,0.174701,13.131737,0.664322,1.0
1794,13.697685,13.533542,0.174701,13.131737,0.664322,1.0
1795,13.598206,13.533542,0.174701,13.131737,0.664322,1.0
1796,13.657274,13.533542,0.174701,13.131737,0.664322,1.0
1797,13.694585,13.533542,0.174701,13.131737,0.664322,1.0
1798,13.713243,13.533542,0.174701,13.131737,0.664322,1.0
1799,13.511158,13.533542,0.174701,13.131737,0.664322,1.0
1800,13.277994,13.241306,0.103838,13.726582,0.518549,1.0
1801,13.377473,13.241306,0.103838,13.726582,0.518549,1.0
1802,13.088347,13.241306,0.103838,13.726582,0.518549,1.0
1803,13.088347,13.241306,0.103838,13.726582,0.518549,1.0
1804,13.156745,13.241306,0.103838,13.726582,0.518549,1.0
1805,13.228251,13.241306,0.103838,13.726582,0.518549,1.0
1806,13.228251,13.241306,0.103838,13.726582,0.518549,1.0
1807,13.29975,13.241306,0.103838,13.726582,0.518549,1.0
1808,13.414787,13.241306,0.103838,13.726582,0.518549,1.0
1809,13.253118,13.241306,0.103838,13.726582,0.518549,1.0
1810,13.287322,13.132522,0.070066,13.726582,0.518549,1.0
1811,13.119439,13.132522,0.070066,13.726582,0.518549,1.0
1812,13.041722,13.132522,0.070066,13.726582,0.518549,1.0
1813,13.119439,13.132522,0.070066,13.726582,0.518549,1.0
1814,13.067845,13.132522,0.070066,13.726582,0.518549,1.0
1815,13.13664,13.132522,0.070066,13.726582,0.518549,1.0
1816,13.164786,13.132522,0.070066,13.726582,0.518549,1.0
1817,13.111622,13.132522,0.070066,13.726582,0.518549,1.0
1818,13.211687,13.132522,0.070066,13.726582,0.518549,1.0
1819,13.064718,13.132522,0.070066,13.726582,0.518549,1.0
1820,13.211687,13.179791,0.193859,13.726582,0.518549,1.0
1821,13.289862,13.179791,0.193859,13.726582,0.518549,1.0
1822,12.827059,13.179791,0.193859,13.726582,0.518549,1.0
1823,13.014684,13.179791,0.193859,13.726582,0.518549,1.0
1824,13.058467,13.179791,0.193859,13.726582,0.518549,1.0
1825,12.955271,13.179791,0.193859,13.726582,0.518549,1.0
1826,13.274225,13.179791,0.193859,13.726582,0.518549,1.0
1827,13.411814,13.179791,0.193859,13.726582,0.518549,1.0
1828,13.427453,13.179791,0.193859,13.726582,0.518549,1.0
1829,13.327384,13.179791,0.193859,13.726582,0.518549,1.0
1830,13.383672,13.247022,0.289723,13.726582,0.518549,1.0
1831,13.080353,13.247022,0.289723,13.726582,0.518549,1.0
1832,13.230449,13.247022,0.289723,13.726582,0.518549,1.0
1833,13.211687,13.247022,0.289723,13.726582,0.518549,1.0
1834,12.980285,13.247022,0.289723,13.726582,0.518549,1.0
1835,12.936505,13.247022,0.289723,13.726582,0.518549,1.0
1836,13.030317,13.247022,0.289723,13.726582,0.518549,1.0
1837,13.080353,13.247022,0.289723,13.726582,0.518549,1.0
1838,13.715141,13.247022,0.289723,13.726582,0.518549,1.0
1839,13.821456,13.247022,0.289723,13.726582,0.518549,1.0
1840,13.80895,13.841471,0.129431,13.726582,0.518549,1.0
1841,13.783933,13.841471,0.129431,13.726582,0.518549,1.0
1842,13.871491,13.841471,0.129431,13.726582,0.518549,1.0
1843,13.615077,13.841471,0.129431,13.726582,0.518549,1.0
1844,13.655726,13.841471,0.129431,13.726582,0.518549,1.0
1845,13.940287,13.841471,0.129431,13.726582,0.518549,1.0
1846,13.902761,13.841471,0.129431,13.726582,0.518549,1.0
1847,13.946536,13.841471,0.129431,13.726582,0.518549,1.0
1848,13.821456,13.841471,0.129431,13.726582,0.518549,1.0
1849,14.068493,13.841471,0.129431,13.726582,0.518549,1.0
1850,14.152925,14.206707,0.078623,13.726582,0.518549,1.0
1851,14.159174,14.206707,0.078623,13.726582,0.518549,1.0
1852,14.181067,14.206707,0.078623,13.726582,0.518549,1.0
1853,14.059109,14.206707,0.078623,13.726582,0.518549,1.0
1854,14.168557,14.206707,0.078623,13.726582,0.518549,1.0
1855,14.246731,14.206707,0.078623,13.726582,0.518549,1.0
1856,14.184194,14.206707,0.078623,13.726582,0.518549,1.0
1857,14.309277,14.206707,0.078623,13.726582,0.518549,1.0
1858,14.331165,14.206707,0.078623,13.726582,0.518549,1.0
1859,14.274873,14.206707,0.078623,13.726582,0.518549,1.0
1860,14.353055,14.531292,0.135894,13.726582,0.518549,1.0
1861,14.259243,14.531292,0.135894,13.726582,0.518549,1.0
1862,14.56256,14.531292,0.135894,13.726582,0.518549,1.0
1863,14.509401,14.531292,0.135894,13.726582,0.518549,1.0
1864,14.478132,14.531292,0.135894,13.726582,0.518549,1.0
1865,14.543797,14.531292,0.135894,13.726582,0.518549,1.0
1866,14.653253,14.531292,0.135894,13.726582,0.518549,1.0
1867,14.646995,14.531292,0.135894,13.726582,0.518549,1.0
1868,14.743928,14.531292,0.135894,13.726582,0.518549,1.0
1869,14.56256,14.531292,0.135894,13.726582,0.518549,1.0
1870,14.571942,14.313119,0.297915,13.726582,0.518549,1.0
1871,14.618849,14.313119,0.297915,13.726582,0.518549,1.0
1872,14.618849,14.313119,0.297915,13.726582,0.518549,1.0
1873,14.512533,14.313119,0.297915,13.726582,0.518549,1.0
1874,14.665762,14.313119,0.297915,13.726582,0.518549,1.0
1875,14.234221,14.313119,0.297915,13.726582,0.518549,1.0
1876,14.049729,14.313119,0.297915,13.726582,0.518549,1.0
1877,13.896503,14.313119,0.297915,13.726582,0.518549,1.0
1878,13.970396,14.313119,0.297915,13.726582,0.518549,1.0
1879,13.992409,14.313119,0.297915,13.726582,0.518549,1.0
1880,14.133903,13.710988,0.169604,13.726582,0.518549,-1.0
1881,13.599364,13.710988,0.169604,13.726582,0.518549,1.0
1882,13.608797,13.710988,0.169604,13.726582,0.518549,1.0
1883,13.740859,13.710988,0.169604,13.726582,0.518549,1.0
1884,13.545913,13.710988,0.169604,13.726582,0.518549,1.0
1885,13.511319,13.710988,0.169604,13.726582,0.518549,1.0
1886,13.79746,13.710988,0.169604,13.726582,0.518549,1.0
1887,13.643389,13.710988,0.169604,13.726582,0.518549,1.0
1888,13.7723,13.710988,0.169604,13.726582,0.518549,1.0
1889,13.756581,13.710988,0.169604,13.726582,0.518549,1.0
