,ClosePrice,MaxYiekd,CloseYield,ATR,OBV,Label,y_score
190,8.2195,0.014925,0.004247,0.166701059419,4735900.0,0.0,1.0
191,8.428027,0.027484,0.02537,0.167694278707,7673800.0,0.0,1.0
192,8.480156,0.02714,0.006185,0.168679705523,5554300.0,0.0,1.0
193,8.480156,0.022869,0.0,0.169655082305,0.0,0.0,1.0
194,8.6018,0.02459,0.014345,0.170672743784,4449900.0,0.0,1.0
195,8.792949,0.026316,0.022222,0.17170435651,5317800.0,0.0,1.0
196,8.792949,0.015936,0.0,0.172715532034,0.0,0.0,1.0
197,8.706063,0.02,-0.009881,0.173726516229,-5343600.0,0.0,1.0
198,8.688685,0.022088,-0.001996,0.174748440634,-6281300.0,0.0,1.0
199,8.72344,0.018219,0.004,0.175741607817,3718800.0,0.0,1.0
200,8.862463,0.01992,0.015937,0.17677578878,3835100.0,0.0,1.0
201,8.914591,0.01378,0.005882,0.177799394875,6400300.0,0.0,1.0
202,9.018859,0.011628,0.011696,0.178850104545,5096200.0,0.0,1.0
203,9.331648,0.038685,0.034682,0.179960516446,8827200.0,0.0,1.0
204,9.21001,0.026871,-0.013035,0.181000916537,-8485400.0,0.0,1.0
205,9.192632,0.01145,-0.001887,0.182037592239,-5662100.0,0.0,1.0
206,9.036233,0.019342,-0.017014,0.183061433943,-6374900.0,0.0,1.0
207,8.810327,0.046,-0.025,0.184093440295,-8975100.0,0.0,1.0
208,8.810327,0.011905,0.0,0.185098983447,0.0,0.0,1.0
209,8.897214,0.009842,0.009862,0.186120262163,3190700.0,0.0,1.0
210,8.897214,0.023857,0.0,0.187135524744,0.0,0.0,1.0
211,8.775577,0.023952,-0.013671,0.188139977814,-4293800.0,0.0,1.0
212,8.758196,0.022088,-0.001981,0.189146021905,-3790100.0,0.0,1.0
213,8.758196,0.024145,0.0,0.19015516438,0.0,0.0,1.0
214,8.706063,0.026157,-0.005952,0.191169424519,-3251300.0,0.0,-1.0
215,8.792949,0.022,0.00998,0.192198665687,3432600.0,0.0,1.0
216,8.740819,0.007984,-0.005929,0.193179419961,-2476600.0,0.0,1.0
217,8.706063,0.013972,-0.003976,0.194185778443,-3264600.0,0.0,-1.0
218,8.897214,0.027944,0.021956,0.195235683499,4778200.0,0.0,1.0
219,9.036233,0.02544,0.015625,0.196296999359,5087900.0,0.0,1.0
220,8.984099,0.01938,-0.005769,0.197342427173,-6073300.0,0.0,1.0
221,9.12312,0.01938,0.015474,0.1983975217,3456400.0,0.0,1.0
222,9.244762,0.021073,0.013333,0.199463272594,5961600.0,0.0,1.0
223,9.227383,0.009434,-0.00188,0.20051642259,-6412800.0,0.0,1.0
224,9.192632,0.015209,-0.003766,0.201567353068,-3858600.0,0.0,1.0
225,9.088366,0.015385,-0.011342,0.202592808063,-5429100.0,0.0,-1.0
226,9.001477,0.015534,-0.00956,0.203611254457,-4065800.0,0.0,1.0
227,9.279518,0.028791,0.030888,0.204714961315,3825100.0,0.0,1.0
228,9.279518,0.015009,0.0,0.2057923933,0.0,0.0,1.0
229,9.018859,0.025048,-0.02809,0.206821843367,-4437000.0,0.0,1.0
230,9.453291,0.038095,0.048169,0.207969432044,6256500.0,0.0,-1.0
231,9.322958,0.026415,-0.013787,0.209029293836,-5388000.0,0.0,1.0
232,9.157875,0.025617,-0.017707,0.210095035691,-4109000.0,0.0,1.0
233,9.418533,0.044508,0.028463,0.211250207302,6565200.0,0.0,1.0
234,9.279518,0.026515,-0.01476,0.212305407641,-5530200.0,0.0,1.0
235,9.149183,0.023787,-0.014045,0.213365477384,-4907000.0,0.0,1.0
236,9.244762,0.010436,0.010447,0.214420810123,4073700.0,0.0,1.0
237,9.522801,0.024299,0.030075,0.215540142609,3630800.0,0.0,1.0
238,9.322958,0.022388,-0.020986,0.216606654219,-3876800.0,0.0,1.0
239,9.409842,0.010252,0.009319,0.21767892524,2656100.0,0.0,-1.0
240,9.236074,0.034156,-0.018467,0.218750479842,-4508300.0,0.0,1.0
241,9.175251,0.024715,-0.006585,0.219822859127,-4993900.0,0.0,1.0
242,8.959933,0.031496,-0.023467,0.220826914026,-10103100.0,0.0,1.0
243,8.968658,0.01564,0.000974,0.221847631355,6050600.0,0.0,1.0
244,9.055903,0.027723,0.009728,0.222863850157,6979100.0,0.0,1.0
245,9.029729,0.025641,-0.00289,0.223868677244,-6483300.0,0.0,1.0
246,8.759274,0.048193,-0.029952,0.224888884116,-17510200.0,0.0,1.0
247,8.663302,0.023279,-0.010957,0.225872479029,-12837800.0,0.0,1.0
248,8.637131,0.022541,-0.003021,0.226839540812,-4852200.0,0.0,1.0
249,8.811619,0.018127,0.020202,0.22784587789,6931000.0,0.0,1.0
250,8.951212,0.024655,0.015842,0.228893330326,7258000.0,0.0,1.0
251,8.872689,0.026052,-0.008772,0.229874356375,-6102300.0,0.0,1.0
252,8.881413,0.037037,0.000983,0.230901906544,5199600.0,0.0,1.0
253,8.811619,0.01883,-0.007858,0.231906376761,-4683800.0,0.0,1.0
254,8.951212,0.028741,0.015842,0.232950406396,5787400.0,0.0,1.0
255,9.073351,0.014591,0.013645,0.233981097142,5743600.0,0.0,1.0
256,9.134423,0.011572,0.006731,0.235004408382,4759400.0,0.0,1.0
257,8.916312,0.028431,-0.023878,0.236015970273,-4725700.0,0.0,1.0
258,8.829072,0.017893,-0.009784,0.237002252208,-6916800.0,0.0,1.0
259,8.855241,0.012922,0.002964,0.237991582908,7221900.0,0.0,1.0
260,8.829072,0.008937,-0.002955,0.238967811937,-4825900.0,0.0,1.0
261,8.898862,0.015748,0.007905,0.239991277251,6625800.0,0.0,1.0
262,8.925037,0.016782,0.002941,0.240996034815,8248800.0,0.0,1.0
263,8.951212,0.027916,0.002933,0.241998303872,8558100.0,0.0,-1.0
264,8.925037,0.018627,-0.002924,0.243016665404,-7885700.0,0.0,1.0
265,8.767998,0.026866,-0.017595,0.244021206621,-8788000.0,0.0,1.0
266,8.881413,0.012897,0.012935,0.245026073942,3803000.0,0.0,1.0
267,8.462645,0.042268,-0.047151,0.245982748101,-8611500.0,0.0,1.0
268,8.715652,0.023566,0.029897,0.246986626294,6578100.0,0.0,1.0
269,8.61096,0.02449,-0.012012,0.247955713593,-8337600.0,0.0,1.0
270,8.654579,0.017276,0.005066,0.248936463883,8300500.0,0.0,1.0
271,8.523716,0.026804,-0.015121,0.249895503531,-6674800.0,0.0,1.0
272,8.471368,0.020921,-0.006141,0.250826036264,-6606700.0,0.0,1.0
273,8.305605,0.032563,-0.019567,0.251784878263,-6175000.0,0.0,1.0
274,8.366673,0.022152,0.007353,0.252737742998,6074800.0,0.0,1.0
275,8.410297,0.022059,0.005214,0.253689489688,5737800.0,0.0,1.0
276,8.397205,0.02521,-0.001557,0.254640765092,-6280500.0,0.0,1.0
277,8.366673,0.020942,-0.003636,0.255591683206,-3862200.0,0.0,1.0
278,8.680753,0.034304,0.037539,0.256601285347,5869300.0,0.0,1.0
279,8.750549,0.022088,0.00804,0.257612317649,5126700.0,0.0,1.0
280,8.733098,0.015045,-0.001994,0.258594026009,-4989700.0,0.0,1.0
281,8.637131,0.030612,-0.010989,0.259573541993,-4311700.0,0.0,1.0
282,8.488818,0.024793,-0.017172,0.260523252959,-5115400.0,0.0,1.0
283,8.471368,0.019792,-0.002056,0.261466341086,-4320700.0,0.0,1.0
284,8.323054,0.022013,-0.017508,0.262401934966,-4474300.0,0.0,1.0
285,8.305605,0.01594,-0.002096,0.263314982661,-5288400.0,0.0,1.0
286,8.654579,0.044118,0.042017,0.264332024102,7305700.0,0.0,1.0
287,8.62841,0.017189,-0.003024,0.265314694107,-3803400.0,0.0,1.0
288,8.855241,0.022044,0.026289,0.26633929038,6078300.0,0.0,1.0
289,8.811619,0.011905,-0.004926,0.267320773012,-4125800.0,0.0,1.0
290,8.898862,0.023622,0.009901,0.268363410331,6138800.0,0.0,-1.0
291,8.994833,0.021632,0.010785,0.269386688588,6348200.0,0.0,1.0
292,9.047178,0.011673,0.005819,0.270394268212,4002000.0,0.0,1.0
293,8.986109,0.014706,-0.00675,0.271378481027,-3131500.0,0.0,-1.0
294,8.811619,0.031746,-0.019418,0.272387334484,-5712100.0,0.0,1.0
295,8.767998,0.022977,-0.00495,0.273386543882,-4025200.0,0.0,1.0
296,8.872689,0.010934,0.01194,0.274375237629,4126500.0,0.0,1.0
297,8.994833,0.028884,0.013766,0.275386404472,3259400.0,0.0,1.0
298,8.925037,0.01665,-0.00776,0.276387540251,-3294000.0,0.0,-1.0
299,8.942486,0.016732,0.001955,0.277388421322,3223400.0,0.0,1.0
300,9.003558,0.012758,0.006829,0.278383157288,3361400.0,0.0,1.0
301,8.977382,0.036634,-0.002907,0.27940596407,-6065800.0,0.0,1.0
302,9.073351,0.008713,0.01069,0.280420258684,4215900.0,0.0,1.0
303,9.195493,0.019324,0.013462,0.281450708966,3566400.0,0.0,1.0
304,9.151875,0.016393,-0.004743,0.282455198898,-3326500.0,0.0,1.0
305,9.064629,0.024462,-0.009533,0.283449171425,-4073300.0,0.0,1.0
306,8.988582,0.009775,-0.008389,0.284422303464,-2519300.0,0.0,1.0
307,8.997343,0.014677,0.000975,0.285420257995,1746300.0,0.0,-1.0
308,9.084951,0.017442,0.009737,0.286450872327,4767100.0,0.0,1.0
309,8.909735,0.015748,-0.019286,0.287416937062,-6043500.0,0.0,1.0
310,8.909735,0.011811,0.0,0.28840535486,0.0,0.0,1.0
311,8.95354,0.028028,0.004917,0.28939093152,6066600.0,0.0,1.0
312,8.909735,0.014925,-0.004892,0.290349452819,-3872400.0,0.0,1.0
313,8.927257,0.008884,0.001967,0.291321389914,6014500.0,0.0,1.0
314,8.900973,0.01088,-0.002944,0.292289827683,-3745100.0,0.0,1.0
315,8.655674,0.018349,-0.027559,0.293202005767,-7052300.0,0.0,1.0
316,8.620627,0.033708,-0.004049,0.294194931783,-4455600.0,0.0,1.0
317,8.165065,0.056867,-0.052846,0.29512263435,-6805300.0,0.0,1.0
318,8.585587,0.222344,0.051503,0.296484078128,11675400.0,0.0,1.0
319,8.533021,0.034979,-0.006123,0.297473718795,-6742100.0,0.0,1.0
320,8.436648,0.039666,-0.011294,0.298446575045,-5285700.0,0.0,1.0
321,8.594344,0.03125,0.018692,0.299421556393,4968900.0,0.0,1.0
322,8.725758,0.013078,0.015291,0.300411638407,4434300.0,0.0,1.0
323,8.848408,0.020161,0.014056,0.301389939327,5319000.0,0.0,1.0
